date,state,district,pincode,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_population,Trend_Slope,Trend_R²,Trend_Direction
2025-10-18,Madhya Pradesh,Indore,454773,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-19,Madhya Pradesh,Hoshangabad,461771,2.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-20,Madhya Pradesh,Damoh,470673,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-21,Madhya Pradesh,Mandsaur,458895,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-22,Madhya Pradesh,Narmadapuram,461001,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-23,Madhya Pradesh,Khargone,451331,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-24,Madhya Pradesh,Jabalpur,482020,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-25,Madhya Pradesh,East Nimar,450001,2.0,0.0,0.0,5.0,6.0,1.0,18.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-26,Madhya Pradesh,Betul,460663,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-27,Madhya Pradesh,East Nimar,451001,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-28,Madhya Pradesh,Sehore,466331,2.0,0.0,0.0,5.0,6.0,4.0,17.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-29,Madhya Pradesh,Chhindwara,480338,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-30,Madhya Pradesh,Chhatarpur,471411,2.0,0.0,0.0,5.0,6.0,1.0,3.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-10-31,Madhya Pradesh,Khargone,450551,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-01,Madhya Pradesh,Balaghat,481551,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-02,Madhya Pradesh,Indore,452009,2.0,0.0,0.0,5.0,6.0,3.0,23.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-03,Madhya Pradesh,Shahdol,484669,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-04,Madhya Pradesh,Bhind,477001,2.0,0.0,0.0,5.0,6.0,6.0,71.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-05,Madhya Pradesh,Jabalpur,483001,4.0,1.0,0.0,5.0,6.0,1.0,6.0,5.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-06,Madhya Pradesh,Indore,452002,8.0,1.0,0.0,5.0,6.0,1.0,6.0,9.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-07,Madhya Pradesh,Ujjain,456010,2.0,0.0,0.0,5.0,6.0,11.0,54.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-08,Madhya Pradesh,Tikamgarh,472246,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-09,Madhya Pradesh,Indore,452007,7.0,0.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-10,Madhya Pradesh,Ratlam,457222,12.0,5.0,0.0,5.0,6.0,1.0,6.0,17.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-11,Madhya Pradesh,Indore,453555,2.0,0.0,0.0,5.0,6.0,3.0,7.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-12,Madhya Pradesh,Panna,488051,1.0,1.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-13,Madhya Pradesh,Bhopal,462101,3.0,1.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-14,Madhya Pradesh,Shivpuri,473665,2.0,0.0,0.0,5.0,6.0,3.0,16.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-15,Madhya Pradesh,Ujjain,456224,38.0,1.0,0.0,5.0,6.0,1.0,6.0,39.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-16,Madhya Pradesh,Sehore,466445,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-17,Madhya Pradesh,Chhindwara,480551,7.0,0.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-18,Madhya Pradesh,Satna,485772,2.0,0.0,0.0,5.0,6.0,2.0,12.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-19,Madhya Pradesh,Dhar,454665,2.0,0.0,0.0,5.0,6.0,0.0,16.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-25,Madhya Pradesh,Mandsaur,458895,3.0,1.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-26,Madhya Pradesh,Sehore,466448,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-27,Madhya Pradesh,Mandsaur,458558,2.0,0.0,0.0,5.0,6.0,4.0,22.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-28,Madhya Pradesh,Barwani,451551,2.0,0.0,0.0,5.0,6.0,6.0,55.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-11-29,Madhya Pradesh,Ujjain,456443,2.0,0.0,0.0,5.0,6.0,3.0,22.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-01,Madhya Pradesh,Agar Malwa,465550,2.0,0.0,0.0,5.0,6.0,2.0,0.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-02,Madhya Pradesh,Betul,460666,2.0,0.0,0.0,5.0,6.0,2.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-03,Madhya Pradesh,Vidisha,464226,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-04,Madhya Pradesh,Indore,452018,2.0,0.0,0.0,5.0,6.0,3.0,14.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-05,Madhya Pradesh,Ratlam,457222,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-06,Madhya Pradesh,Alirajpur,457990,2.0,0.0,0.0,5.0,6.0,7.0,30.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-07,Madhya Pradesh,Betul,460449,2.0,0.0,0.0,5.0,6.0,2.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-08,Madhya Pradesh,Panna,488058,2.0,0.0,0.0,5.0,6.0,5.0,24.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-09,Madhya Pradesh,Jabalpur,482051,2.0,0.0,0.0,5.0,6.0,1.0,15.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-10,Madhya Pradesh,Betul,460001,2.0,0.0,0.0,5.0,6.0,5.0,34.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-11,Madhya Pradesh,Khandwa,450110,2.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-12,Madhya Pradesh,Umaria,484665,2.0,0.0,0.0,5.0,6.0,7.0,15.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-13,Madhya Pradesh,Shajapur,465445,2.0,0.0,0.0,5.0,6.0,2.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-14,Madhya Pradesh,Mandsaur,458883,2.0,0.0,0.0,5.0,6.0,2.0,12.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-15,Madhya Pradesh,Katni,483775,15.0,6.0,0.0,5.0,6.0,1.0,6.0,21.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-16,Madhya Pradesh,Shajapur,465335,2.0,0.0,0.0,5.0,6.0,3.0,1.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-18,Madhya Pradesh,Damoh,470772,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-19,Madhya Pradesh,Katni,483334,2.0,0.0,0.0,5.0,6.0,2.0,5.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-20,Madhya Pradesh,Burhanpur,450445,2.0,0.0,0.0,5.0,6.0,3.0,5.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-21,Madhya Pradesh,Shivpuri,473885,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-22,Madhya Pradesh,Indore,453111,2.0,0.0,0.0,5.0,6.0,1.0,7.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-23,Madhya Pradesh,Sehore,466115,2.0,0.0,0.0,5.0,6.0,4.0,20.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-24,Madhya Pradesh,Neemuch,458470,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-25,Madhya Pradesh,Vidisha,464001,19.0,3.0,0.0,5.0,6.0,1.0,6.0,22.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-26,Madhya Pradesh,Hoshangabad,461775,14.0,3.0,0.0,5.0,6.0,1.0,6.0,17.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-27,Madhya Pradesh,Chhatarpur,471408,2.0,0.0,0.0,5.0,6.0,2.0,19.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-28,Madhya Pradesh,Rajgarh,465669,2.0,0.0,0.0,5.0,6.0,4.0,20.0,2.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-29,Madhya Pradesh,Damoh,470675,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-12-31,Madhya Pradesh,Tikamgarh,472442,2.0,1.0,1.0,5.0,6.0,1.0,6.0,4.0,-0.11977999684421703,0.2684726801222994,Decreasing
2025-03-01,Maharashtra,Osmanabad,413602,2.0,0.0,0.0,5.0,6.0,21.0,733.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-03-09,Maharashtra,Aurangabad,431001,42.0,46.0,12.0,5.0,6.0,1.0,6.0,100.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-03-15,Maharashtra,Parbhani,431401,17.0,14.0,37.0,5.0,6.0,1.0,6.0,68.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-03-20,Maharashtra,Aurangabad,431001,134.0,38.0,18.0,5.0,6.0,1.0,6.0,190.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-03-27,Maharashtra,Aurangabad,431001,20.0,19.0,16.0,5.0,6.0,1.0,6.0,55.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-04-01,Maharashtra,Ahmadnagar,413720,2.0,0.0,0.0,115.0,173.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-05-01,Maharashtra,Kolhapur,415101,2.0,0.0,0.0,190.0,243.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-06-01,Maharashtra,Yavatmal,445304,2.0,0.0,0.0,625.0,1792.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-07-01,Maharashtra,Pune,411038,2.0,0.0,0.0,555.0,717.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-01,Maharashtra,Washim,444403,2.0,0.0,0.0,5.0,6.0,1.0,8.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-02,Maharashtra,Ahmed Nagar,414006,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-03,Maharashtra,Akola,444006,2.0,0.0,0.0,19.0,20.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-04,Maharashtra,Kolhapur,416232,2.0,0.0,0.0,4.0,3.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-05,Maharashtra,Ahmadnagar,414503,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-06,Maharashtra,Buldana,443203,2.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-07,Maharashtra,Mumbai,400093,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-08,Maharashtra,Osmanabad,413523,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-09,Maharashtra,Pune,412402,2.0,0.0,0.0,9.0,4.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-10,Maharashtra,Solapur,413253,2.0,0.0,0.0,5.0,6.0,4.0,13.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-11,Maharashtra,Ahmadnagar,422601,10.0,0.0,1.0,5.0,6.0,1.0,6.0,11.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-12,Maharashtra,Ahmadnagar,423604,2.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-13,Maharashtra,Nagpur,440001,2.0,0.0,0.0,5.0,6.0,4.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-14,Maharashtra,Chandrapur,442406,2.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-15,Maharashtra,Raigarh,402403,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-16,Maharashtra,Raigad,415213,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-17,Maharashtra,Solapur,413005,2.0,0.0,0.0,77.0,16.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-18,Maharashtra,Mumbai,400062,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-19,Maharashtra,Ahmadnagar,414201,2.0,0.0,0.0,36.0,1.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-20,Maharashtra,Nashik,422008,2.0,3.0,0.0,5.0,6.0,1.0,6.0,5.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-21,Maharashtra,Kolhapur,416204,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-22,Maharashtra,Sangli,416312,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-23,Maharashtra,Thane,400612,15.0,11.0,0.0,5.0,6.0,1.0,6.0,26.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-24,Maharashtra,Raigarh,410218,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-25,Maharashtra,Mumbai,400080,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-26,Maharashtra,Mumbai Suburban,400058,2.0,2.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-27,Maharashtra,Kolhapur,416114,0.0,3.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-28,Maharashtra,Mumbai,400059,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-29,Maharashtra,Jalgaon,425505,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-09-30,Maharashtra,Sindhudurg,416512,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-13,Maharashtra,Yavatmal,445304,2.0,0.0,0.0,5.0,6.0,2.0,37.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-15,Maharashtra,Thane,401604,0.0,2.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-16,Maharashtra,Yavatmal,445207,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-17,Maharashtra,Aurangabad,431117,2.0,1.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-18,Maharashtra,Ahmadnagar,413718,2.0,0.0,0.0,5.0,6.0,0.0,16.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-19,Maharashtra,Buldhana,444306,4.0,0.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-20,Maharashtra,Buldhana,443302,2.0,0.0,0.0,5.0,6.0,0.0,8.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-21,Maharashtra,Nashik,422215,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-22,Maharashtra,Osmanabad,413601,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-23,Maharashtra,Palghar,401602,2.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-24,Maharashtra,Beed,431517,2.0,0.0,0.0,5.0,6.0,3.0,17.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-25,Maharashtra,Aurangabad,431116,1.0,1.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-26,Maharashtra,Thane,400701,2.0,0.0,0.0,5.0,6.0,4.0,25.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-27,Maharashtra,Mumbai,400060,2.0,0.0,0.0,5.0,6.0,0.0,13.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-28,Maharashtra,Kolhapur,416122,2.0,0.0,0.0,5.0,6.0,0.0,12.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-29,Maharashtra,Nashik,423204,2.0,0.0,0.0,5.0,6.0,0.0,38.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-30,Maharashtra,Nanded,431742,2.0,0.0,0.0,5.0,6.0,0.0,28.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-10-31,Maharashtra,Aurangabad,431151,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-01,Maharashtra,Satara,415507,2.0,0.0,0.0,5.0,6.0,0.0,14.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-02,Maharashtra,Chandrapur,441205,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-03,Maharashtra,Latur,413523,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-04,Maharashtra,Pune,413106,2.0,0.0,0.0,5.0,6.0,3.0,88.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-05,Maharashtra,Mumbai Suburban,400080,6.0,2.0,0.0,5.0,6.0,1.0,6.0,8.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-06,Maharashtra,Mumbai Suburban,400074,4.0,0.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-07,Maharashtra,Pune,412110,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-08,Maharashtra,Kolhapur,416526,2.0,0.0,0.0,5.0,6.0,1.0,18.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-09,Maharashtra,Thane,401607,2.0,0.0,0.0,5.0,6.0,0.0,13.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-10,Maharashtra,Wardha,442201,2.0,0.0,0.0,5.0,6.0,3.0,61.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-11,Maharashtra,Thane,401402,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-12,Maharashtra,Satara,415001,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-13,Maharashtra,Raigad,410218,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-14,Maharashtra,Wardha,442001,4.0,0.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-15,Maharashtra,Chhatrapati Sambhajinagar,431003,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-16,Maharashtra,Ahmadnagar,413716,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-17,Maharashtra,Mumbai Suburban,400086,2.0,0.0,0.0,5.0,6.0,4.0,23.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-18,Maharashtra,Pune,411009,8.0,2.0,0.0,5.0,6.0,1.0,6.0,10.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-19,Maharashtra,Mumbai,400034,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-25,Maharashtra,Kolhapur,416208,2.0,0.0,0.0,5.0,6.0,0.0,11.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-26,Maharashtra,Jalgaon,425113,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-27,Maharashtra,Mumbai Suburban,400071,2.0,0.0,0.0,5.0,6.0,4.0,25.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-28,Maharashtra,Pune,410403,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-11-29,Maharashtra,Buldana,443102,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-01,Maharashtra,Latur,413531,2.0,0.0,0.0,5.0,6.0,4.0,72.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-02,Maharashtra,Osmanabad,413502,2.0,0.0,0.0,5.0,6.0,4.0,39.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-03,Maharashtra,Bhandara,441924,2.0,0.0,0.0,5.0,6.0,4.0,13.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-04,Maharashtra,Mumbai Suburban,400074,2.0,0.0,0.0,5.0,6.0,2.0,20.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-05,Maharashtra,Mumbai City,400007,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-06,Maharashtra,Raigad,410221,2.0,0.0,0.0,5.0,6.0,0.0,12.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-07,Maharashtra,Ratnagiri,415724,2.0,0.0,0.0,5.0,6.0,0.0,9.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-08,Maharashtra,Yavatmal,445303,2.0,0.0,0.0,5.0,6.0,3.0,81.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-09,Maharashtra,Mumbai Suburban,400069,2.0,0.0,0.0,5.0,6.0,1.0,17.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-10,Maharashtra,Sindhudurg,416601,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-11,Maharashtra,Mumbai Suburban,400089,2.0,0.0,0.0,5.0,6.0,1.0,10.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-12,Maharashtra,Nashik,422214,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-13,Maharashtra,Sangli,416413,2.0,0.0,0.0,5.0,6.0,1.0,16.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-14,Maharashtra,Raigarh,402303,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-15,Maharashtra,Solapur,413317,1.0,2.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-16,Maharashtra,Nagpur,441106,2.0,0.0,0.0,5.0,6.0,2.0,34.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-18,Maharashtra,Thane,400703,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-19,Maharashtra,Nashik,422201,2.0,0.0,0.0,5.0,6.0,1.0,3.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-20,Maharashtra,Kolhapur,416236,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-21,Maharashtra,Ahilyanagar,414403,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-22,Maharashtra,Mumbai( Sub Urban ),400095,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
2025-12-23,Maharashtra,Mumbai( Sub Urban ),400069,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.19670896918603342,0.2745208507704672,Decreasing
